cell_nm	batch_id	batch_name	cond	f_no_digestion	mean_f_fend_dup	max_chrom_cov_abber	f_trans	trans_align	total_contacts	cis_ab_comp	trans_ab_comp	passed_qc	mean_insu	loop_enr_EE	loop_enr_LL	ord	group	f_mitotic_band	f_near_band	far_mu	repli_score
1CDX2_375	22	1CDX2_3198	1CD_eS	0.319731673	0.018781287	0.5406868810000001	0.098172913	0.23233822199999998	109847	0.29555035399999996	0.255272113	1	2.5918887109999997	0.650550842	0.8969065070000001	691.0	early-S	0.134130618	0.6889921309999999	29112316.85	1.132075551
1CDX2_376	22	1CDX2_3198	1CD_eS	0.34112459100000003	0.019451677	0.365347201	0.077046564	0.31582841100000003	110258	0.612902624	0.351992996	1	2.3833702569999997	0.691877705	1.555215157	1056.0	early-S	0.113768132	0.721636926	25563056.74	1.285643501
1CDX2_377	22	1CDX2_3198	1CD_eS	0.38293048700000004	0.029299633999999998	0.712511708	0.059109454000000006	0.347959349	289462	0.38961902600000003	0.431159631	1	2.547770019	0.572362464	1.0347654179999999	880.0	early-S	0.11321411199999999	0.7355987140000001	25125928.37	1.150727998
1CDX2_382	22	1CDX2_3198	1CD_eS	0.399769628	0.027665735	0.166877311	0.06619781	0.225314218	269450	0.487575971	0.22325487100000002	1	2.678237555	0.620763222	0.7655347459999999	1045.0	early-S	0.09516144800000001	0.76861086	29439987.91	1.180283572
1CDX2_383	22	1CDX2_3198	1CD_eS	0.382905115	0.026079255	0.146957944	0.080907893	0.28596242	254215	0.444260489	0.392008549	1	2.588662289	0.69287784	0.543142325	813.0	early-S	0.12072405900000001	0.713906675	27483035.73	1.162870032
1CDX2_384	22	1CDX2_3198	1CD_eS	0.372493411	0.024669947999999997	0.172673453	0.060430619000000005	0.252005587	244578	0.40405830299999995	0.23600956	1	2.647709013	0.300509111	0.7852611509999999	640.0	early-S	0.13102913800000002	0.6780943559999999	28569018.09	1.115130515
1CDX2_385	22	1CDX2_3198	1CD_eS	0.38027865	0.028582872000000002	0.15980538	0.077579503	0.17526796	282884	0.49524469200000004	0.335114521	1	2.544316174	0.7852611509999999	1.169925001	956.0	early-S	0.09216143800000001	0.7541444629999999	31854961.04	1.157674523
1CDX2_387	22	1CDX2_3198	1CD_eS	0.36857534799999997	0.03243499	0.161804927	0.070270033	0.254341632	318812	0.419299751	0.207530646	1	2.39769896	0.39651741100000004	0.491853096	979.0	early-S	0.114818528	0.717448725	27017636.35	1.241995462
1CDX2_391	22	1CDX2_3198	1CD_eS	0.387252195	0.022338157999999997	0.16336652599999998	0.125049714	0.052578137000000004	191092	0.486792464	0.369773046	1	2.5828242009999998	0.222392421	1.190102883	627.0	early-S	0.101396469	0.6800622009999999	40279965.21	1.101163704
1CDX2_392	22	1CDX2_3198	1CD_eS	0.38797525899999996	0.027562753	0.13758205199999998	0.075158846	0.27432662399999996	274951	0.470723011	0.34109542200000004	1	2.5852806459999997	0.870958055	1.032421478	891.0	early-S	0.10435217699999999	0.7432501429999999	28287259.84	1.143006746
1CDX2_393	22	1CDX2_3198	1CD_eS	0.352991761	0.032632367	0.841931553	0.081265404	0.417127577	332700	0.6174756920000001	0.371573592	1	2.512959828	0.68839209	0.523034752	967.0	early-S	0.131010631	0.735629153	21702150.24	1.199646983
1CDX2_394	22	1CDX2_3198	1CD_eS	0.370694015	0.027489771	0.562476225	0.058772865	0.17011874300000002	283294	0.333796967	0.36084562600000003	1	2.685389896	0.876425315	0.6711191440000001	557.0	early-S	0.123251421	0.6711896270000001	29853704.29	1.071126061
1CDX2_395	22	1CDX2_3198	1CD_eS	0.35711833200000004	0.028270977000000003	0.147042909	0.07120712	0.344683644	259328	0.44974531100000004	0.26902249699999997	1	2.659654989	0.672019235	0.06558834200000001	853.0	early-S	0.129470795	0.720767011	23088287.59	1.169191511
1CDX2_396	22	1CDX2_3198	1CD_eS	0.362158605	0.027245291	0.18445605199999998	0.057599415999999994	0.24306454	276791	0.342413817	0.333462148	1	2.606367965	0.906890596	1.0347654179999999	496.0	early-S	0.127897521	0.640218553	30628440.82	1.092352734
1CDX2_401	22	1CDX2_3198	1CD_eS	0.373753913	0.014799159	0.147308504	0.085107919	0.330042839	83118	0.36058835100000003	0.364409857	1	2.561678239	0.960471636	1.311944006	723.0	early-S	0.128697803	0.6875614320000001	27774968.94	1.163148257
1CDX2_402	22	1CDX2_3198	1CD_eS	0.375707216	0.027164692999999997	0.18002937600000002	0.099949975	0.292981531	287853	0.42162946700000004	0.315368245	1	2.619352052	1.0	0.9219974879999999	716.0	early-S	0.124510928	0.70124096	25701135.76	1.127906556
1CDX2_403	22	1CDX2_3198	1CD_eS	0.353934407	0.029328625	0.17542580800000002	0.07363638900000001	0.32412600399999997	320711	0.37683282	0.30098615	1	2.627184696	0.710493383	1.324095932	724.0	early-S	0.109947117	0.721354822	26798771.8	1.09412061
1CDX2_404	22	1CDX2_3198	1CD_eS	0.35084896	0.048335377	0.60930279	0.054945144	0.370150209	491017	0.555138555	0.452820358	1	2.091852443	0.669026766	0.469485283	1428.0	late-S/G2	0.09317425300000001	0.8037544670000001	22503788.93	1.30575266
1CDX2_405	22	1CDX2_3198	1CD_eS	0.38505296899999997	0.030150177	0.75345765	0.055810839	0.172713535	273334	0.431434196	0.280259869	1	2.5129133280000002	0.656301282	0.833641614	870.0	early-S	0.114153119	0.716060912	28395376.49	1.18746748
1CDX2_407	22	1CDX2_3198	1CD_eS	0.387485907	0.030920371000000002	0.212530608	0.063621048	0.350062689	295594	0.535107526	0.48943275399999997	1	2.551059167	0.391281376	1.099535674	884.0	early-S	0.11460759699999999	0.716394918	27736058.21	1.193417433
1CDX2_408	22	1CDX2_3198	1CD_eS	0.45922641	0.014030343	0.8309147020000001	0.051403403	0.268396487	36554	0.547814089	0.464680153	1	2.429430328	0.889817082	-0.28950661699999997	1408.0	late-S/G2	0.077205568	0.79921428	29008498.42	1.29430912
1CDX2_412	22	1CDX2_3198	1CD_eS	0.358932528	0.027154102000000003	0.380381952	0.063235027	0.334990625	280857	0.34237941200000005	0.261618129	1	2.556596714	0.288913038	1.351165316	756.0	early-S	0.123936626	0.70867469	23364183.6	1.13521315
1CDX2_413	22	1CDX2_3198	1CD_eS	0.35616765799999994	0.030715892999999998	0.21263504100000002	0.07846848099999999	0.017862883	327074	0.34260628200000004	0.382755854	1	2.499709589	0.562242424	0.880418384	989.0	early-S	0.09004342800000001	0.754261185	36067752.54	1.171064643
1CDX2_414	22	1CDX2_3198	1CD_eS	0.38464993299999994	0.032246255	0.5041051120000001	0.066355814	0.339286652	312045	0.499751447	0.19518084300000002	1	2.458428553	0.590437631	0.263034406	994.0	early-S	0.117993956	0.7152538509999999	26422330.45	1.255165048
1CDX2_415	22	1CDX2_3198	1CD_eS	0.358207299	0.03641321	0.786359356	0.055072184	0.148344916	351810	0.534308146	0.297491465	1	2.279448064	0.273760812	1.185031894	1235.0	early-S	0.097742298	0.767013645	30798718.99	1.3217650109999999
1CDX2_416	22	1CDX2_3198	1CD_eS	0.333077838	0.039201391	0.7720328959999999	0.06488925599999999	0.288741431	387830	0.382666716	0.26181371800000003	1	2.250475942	0.524420959	1.270451877	1171.0	early-S	0.118999686	0.740728279	24245087.65	1.33239621
1CDX2_417	22	1CDX2_3198	1CD_eS	0.350152949	0.033761667	0.33850169	0.07585298	0.40352553	351298	0.436738175	0.347815404	1	2.445141696	0.758729568	0.775065384	1102.0	early-S	0.10538569699999999	0.764855327	24506885.69	1.228874499
1CDX2_421	22	1CDX2_3198	1CD_eS	0.3266118	0.010797493	0.21109563	0.08000757	0.29839499399999997	47558	0.516536305	0.30485182	1	2.5990473240000003	-0.493040011	0.0	950.0	early-S	0.115128801	0.730732686	26927193.95	1.2030298959999999
1CDX2_422	22	1CDX2_3198	1CD_eS	0.402598181	0.028069469	0.173631835	0.058271289000000004	0.253572633	267147	0.461136005	0.302236849	1	2.5690183909999997	0.762421175	1.450032921	929.0	early-S	0.115887695	0.747011164	24862513.22	1.15911129
1CDX2_423	22	1CDX2_3198	1CD_eS	0.35692316399999996	0.036074807	0.535694555	0.04735444900000001	0.320745068	351836	0.327945051	0.261001539	1	2.4831764219999997	0.30367639	0.775065384	976.0	early-S	0.117310519	0.735223616	22886344.62	1.204563883
1CDX2_424	22	1CDX2_3198	1CD_eS	0.375034816	0.021384287999999998	0.450619256	0.07885435	0.446919189	129289	0.526861037	0.323303047	1	2.58962604	1.078002512	0.532495081	1210.0	early-S	0.103070372	0.775056029	22204336.27	1.293302183
1CDX2_425	22	1CDX2_3198	1CD_eS	0.39795693299999996	0.02689107	0.365461799	0.061241030999999994	0.10610561800000001	218383	0.386964627	0.385245742	1	2.706618827	0.652866565	1.5015464930000002	834.0	early-S	0.10430312300000001	0.709977152	37162494.19	1.181535351
1CDX2_426	22	1CDX2_3198	1CD_eS	0.38462240299999995	0.032619458	0.16938274	0.065970428	0.274014505	296163	0.354964406	0.36904317299999995	1	2.325144221	0.584962501	0.495325288	1131.0	early-S	0.10485839400000001	0.750502531	29010902.85	1.283482975
1CDX2_427	22	1CDX2_3198	1CD_eS	0.39853837299999995	0.025468274	0.174933377	0.057016335999999994	0.33504333199999997	196014	0.411277558	0.327033684	1	2.4646704440000002	0.452512205	0.8275328040000001	1160.0	early-S	0.09658860300000001	0.7642678159999999	25804685.71	1.274505495
1CDX2_432	22	1CDX2_3198	1CD_eS	0.37596771	0.027733215	0.33724134899999997	0.07426648	0.207807778	284314	0.550264349	0.39155330299999996	1	2.554217896	0.541893779	0.938599455	924.0	early-S	0.104475993	0.751424628	26870823.26	1.144510525
1CDX2_433	22	1CDX2_3198	1CD_eS	0.374023153	0.028855625	0.268985474	0.071815328	0.372947123	288295	0.490355241	0.342955082	1	2.611278101	0.521397372	1.169925001	1019.0	early-S	0.10428716099999999	0.751166687	26523607.56	1.1933224279999999
1CDX2_435	22	1CDX2_3198	1CD_eS	0.387682326	0.028578432	0.40668797100000004	0.07329612	0.018915515	274271	0.411449165	0.468002375	1	2.517805865	0.95491211	0.61533615	954.0	early-S	0.110966428	0.726098748	34822211.11	1.215287698
1CDX2_436	22	1CDX2_3198	1CD_eS	0.34342363299999995	0.026383853	0.81037326	0.07973306299999999	0.28654697	275720	0.446739714	0.221666513	1	2.471156482	0.328622747	0.7167523729999999	786.0	early-S	0.125097536	0.6942698009999999	29140846.13	1.184908616
1CDX2_437	22	1CDX2_3198	1CD_eS	0.35744050200000005	0.02508052	0.16579005300000002	0.069137098	0.29206889399999997	268698	0.41160870200000005	0.316264505	1	2.569079702	0.28379296600000004	0.710493383	569.0	early-S	0.13927462699999998	0.67184392	26949874.64	1.079268947
1CDX2_441	22	1CDX2_3198	1CD_eS	0.384974218	0.026404127000000003	0.22161154800000002	0.074182175	0.196594553	232293	0.485364368	0.315048679	1	2.460913099	0.8687554670000001	1.0703893279999999	882.0	early-S	0.111015134	0.717077834	32410167.36	1.190432691
1CDX2_442	22	1CDX2_3198	1CD_eS	0.339320445	0.024746717999999997	0.555827094	0.070208833	0.315473992	273712	0.371913239	0.279537706	1	2.559232896	0.311944006	1.4329594069999998	480.0	early-S	0.132743826	0.65203956	28146074.08	1.0585135270000001
1CDX2_443	22	1CDX2_3198	1CD_eS	0.34226121200000004	0.029028308	0.305822799	0.077828822	0.310768227	296908	0.506002999	0.29615909100000004	1	2.556447177	0.7589918999999999	0.7584987559999999	910.0	early-S	0.10987122199999999	0.725697653	29357111.13	1.1895455259999999
1CDX2_444	22	1CDX2_3198	1CD_eS	0.352893424	0.029463739	0.34970557799999996	0.081808375	0.408730854	306838	0.323076676	0.514799582	1	2.554877065	0.40987579399999996	0.667424661	899.0	early-S	0.121174282	0.716276692	24512934.36	1.200895302
1CDX2_445	22	1CDX2_3198	1CD_eS	0.352747518	0.029557579	0.28812772600000003	0.088324271	0.315944505	290226	0.35046400899999997	0.359954182	1	2.58516647	0.25026711	0.8744691179999999	1023.0	early-S	0.11001556300000001	0.740967168	26496570.75	1.215343252
1CDX2_446	22	1CDX2_3198	1CD_eS	0.350323108	0.029006967	0.36971653	0.087720174	0.321562793	280517	0.369173869	0.234873482	1	2.46467813	1.088536675	1.327466278	986.0	early-S	0.120174053	0.716600612	26243554.01	1.247493345
1CDX2_447	22	1CDX2_3198	1CD_eS	0.402207346	0.024434336	0.176578577	0.059629709	0.322806314	204596	0.477515299	0.334588918	1	2.799178955	1.157100961	1.0544477840000002	1030.0	early-S	0.09262425199999999	0.7701337159999999	26309757.71	1.15952723
1CDX2_452	22	1CDX2_3198	1CD_eS	0.394099143	0.030241097999999998	0.474295855	0.10114931	0.19921022	299745	0.42490095899999997	0.33603767100000004	1	2.5311708040000003	0.9593580159999999	0.863263663	1077.0	early-S	0.09497242	0.747147248	32452968.08	1.2527802609999998
1CDX2_454	22	1CDX2_3198	1CD_eS	0.363780372	0.029846141	0.539005143	0.066438916	0.27159305	283642	0.365733786	0.317593786	1	2.470469158	0.893593773	0.555215157	733.0	early-S	0.147409269	0.6871014679999999	25001370.24	1.1680145990000002
1CDX2_455	22	1CDX2_3198	1CD_eS	0.344698048	0.031667352	0.165094344	0.072416827	0.197782696	267064	0.412218391	0.379055905	1	2.247248167	0.870023213	0.684498174	1273.0	early-S	0.10008716	0.770870223	25398663.49	1.353898627
1CDX2_456	22	1CDX2_3198	1CD_eS	0.36868903299999994	0.025088415	0.17549327399999998	0.065579728	0.234714687	200870	0.559969985	0.397718401	1	2.523018965	0.672425342	0.641546029	1046.0	early-S	0.113748475	0.736925158	27632572.47	1.2460033320000001
1CDX2_457	22	1CDX2_3198	1CD_eS	0.388919213	0.029933428999999998	0.751476343	0.071844861	0.427328098	280368	0.48477597200000005	0.32174482600000004	1	2.667769243	0.710493383	0.910057875	940.0	early-S	0.131384175	0.719762838	21426702.6	1.21960473
1CDX2_461	22	1CDX2_3198	1CD_eS	0.46539985799999994	0.016248992	0.22937168100000002	0.048283334000000004	0.413789732	88602	0.24582490899999998	0.28542769100000004	1	2.261553219	0.8275328040000001	1.032421478	1113.0	early-S	0.12156611	0.732060334	26087787.3	1.303519728
1CDX2_463	22	1CDX2_3198	1CD_eS	0.357427251	0.02922153	0.179937075	0.070218784	0.406047547	296274	0.58270501	0.325990501	1	2.598482619	0.175948789	0.7052567340000001	917.0	early-S	0.119282989	0.7450439259999999	23654609.56	1.15451196
1CDX2_464	22	1CDX2_3198	1CD_eS	0.342165486	0.028853685	0.135070248	0.080554497	0.40786216200000003	296557	0.397858325	0.30029251100000004	1	2.555158599	0.667424661	0.8479969070000001	740.0	early-S	0.128796843	0.686944074	26337379.48	1.172699888
1CDX2_465	22	1CDX2_3198	1CD_eS	0.36139561299999995	0.029288242000000003	0.155123977	0.067939294	0.348928745	273450	0.386410325	0.380086614	1	2.45685818	0.395137942	0.304854582	1053.0	early-S	0.10688058800000001	0.749424933	26903107.22	1.22749586
1CDX2_466	22	1CDX2_3198	1CD_eS	0.382218942	0.025375092999999998	0.207064119	0.082235846	0.217366852	250876	0.389193971	0.28486000899999997	1	2.667873501	0.7880543659999999	0.861802706	564.0	early-S	0.124987661	0.658389725	28950962.73	1.103522877
1CDX2_467	22	1CDX2_3198	1CD_eS	0.35217202	0.029680623	0.41695277799999997	0.075670352	0.326034624	289400	0.432453074	0.32258007	1	2.545480492	0.627397767	0.94753258	717.0	early-S	0.149760449	0.668068709	24247838.14	1.19715734
1CDX2_468	22	1CDX2_3198	1CD_eS	0.37984701	0.014080609	0.8274459190000001	0.059012007000000005	0.31820823800000003	60547	0.449455671	0.550752379	1	2.484245997	0.33342373399999997	1.321928095	1029.0	early-S	0.119742081	0.726328544	24432376.73	1.249430203
1CDX2_472	22	1CDX2_3198	1CD_eS	0.33898437600000003	0.022837737	0.12588739599999998	0.06634527700000001	0.23024442899999997	191875	0.377183944	0.247745694	1	2.5617725	0.633872101	0.657475001	695.0	early-S	0.130851966	0.667947694	27182677.71	1.178941825
1CDX2_473	22	1CDX2_3198	1CD_eS	0.384763851	0.029941916000000002	0.5162449729999999	0.060631564000000006	0.268795357	255461	0.413823626	0.26525123	1	2.480015254	0.224372785	1.237039197	938.0	early-S	0.11588557599999999	0.724226066	25052781.8	1.209781292
1CDX2_474	22	1CDX2_3198	1CD_eS	0.349095649	0.030856182000000003	0.49191282700000005	0.061923030999999996	0.327933365	293235	0.226317927	0.20001886	1	2.337181804	0.503662399	0.717412797	935.0	early-S	0.12922502800000002	0.7027344090000001	24931674.35	1.253569157
1CDX2_475	22	1CDX2_3198	1CD_eS	0.308471003	0.016300142	0.23292527	0.091390839	0.188619681	83597	0.435649171	0.27136868199999997	1	2.4520309119999997	0.545434137	1.282399731	782.0	early-S	0.12646257	0.679569465	30941792.6	1.212885855
1CDX2_476	22	1CDX2_3198	1CD_eS	0.42133465700000006	0.025840928	0.30215269	0.07368029400000001	0.39082140299999996	177388	0.511018966	0.5027630999999999	1	2.481872209	1.087462841	0.96829114	1027.0	early-S	0.13098822	0.711616492	24645745.72	1.2778798409999998
1CDX2_477	22	1CDX2_3198	1CD_eS	0.419542386	0.017933738	0.177932625	0.090793308	0.184019052	133479	0.516337616	0.309708078	1	2.652200368	0.457206954	0.517848305	562.0	early-S	0.121226729	0.658012534	31317274.42	1.100790478
1CDX2_481	22	1CDX2_3198	1CD_eS	0.412930035	0.013744078	0.23542944600000001	0.073354232	0.227951017	20735	0.7671521859999999	0.528106286	1	2.563296381	0.16992500100000002	0.94753258	1038.0	early-S	0.11741791900000001	0.723984418	31625036.02	1.260709365
1CDX2_482	22	1CDX2_3198	1CD_eS	0.35813285100000003	0.037600245	0.216913825	0.072259203	0.474641806	359193	0.584656197	0.318603857	1	2.3576954580000002	0.551539499	0.771375625	1262.0	early-S	0.10498312300000001	0.768032519	21855813.39	1.350257136
1CDX2_483	22	1CDX2_3198	1CD_eS	0.370284381	0.02912346	0.834935524	0.091736129	0.224115213	242816	0.48220079899999996	0.36127573700000004	1	2.4375320019999998	0.714245518	0.719263592	953.0	early-S	0.123514295	0.6949459259999999	28316553.01	1.279398752
1CDX2_486	22	1CDX2_3198	1CD_eS	0.309599786	0.029081673	0.723741145	0.058590870999999996	0.296955228	314776	0.377078002	0.37382936299999997	1	2.61566461	0.778904383	0.9845699590000001	607.0	early-S	0.128568375	0.665873299	26998014.33	1.116299071
1CDX2_487	22	1CDX2_3198	1CD_eS	0.350711933	0.010150703	0.450455215	0.08876496199999999	0.278781506	36760	0.417532539	0.339778099	1	2.503434753	1.321928095	1.584962501	797.0	early-S	0.128834798	0.710067694	26841001.08	1.159684132
1CDX2_488	22	1CDX2_3198	1CD_eS	0.394533151	0.012258755	0.986663702	0.06300813	0.319903707	22632	0.5816177379999999	0.321188778	1	2.469548702	1.2630344059999998	0.8479969070000001	873.0	early-S	0.12503097900000001	0.7141263940000001	25778313.29	1.192084764
1CDX3_11	23	1CDX3_3221	1CD_mS	0.389987515	0.008991345	0.18912406899999998	0.057461545	0.359838709	24834	0.301180271	0.48422418100000003	1	2.215466408	0.491853096	1.94753258	1474.0	late-S/G2	0.088267909	0.810933688	23361682.41	1.321264091
1CDX3_12	23	1CDX3_3221	1CD_mS	0.32352826100000004	0.04298522	0.33062455399999996	0.064070376	0.361131125	460041	0.397686065	0.246344409	1	2.044047976	0.461133914	0.541893779	1467.0	late-S/G2	0.107042174	0.807585326	20792147.23	1.2939221440000002
1CDX3_13	23	1CDX3_3221	1CD_mS	0.37515407	0.035466711	0.176729054	0.10597938800000001	0.198863856	409674	0.36842016299999997	0.340106268	1	2.154883164	0.620295574	0.714245518	936.0	early-S	0.100955861	0.7520037470000001	32517836.78	1.152193872
1CDX3_14	23	1CDX3_3221	1CD_mS	0.36432057	0.039735015	0.952946124	0.040349273	0.11130487300000001	409995	0.309661038	0.314443927	1	2.093117239	0.810382615	0.7206176	1209.0	early-S	0.090910079	0.7858618140000001	32569354.25	1.270708992
1CDX3_15	23	1CDX3_3221	1CD_mS	0.33016941	0.038652352	0.17175475199999998	0.048077978	0.393968648	401036	0.385409021	0.287578248	1	2.1730580919999998	0.390951881	0.323837685	1486.0	late-S/G2	0.08344797	0.8148934990000001	23003299.11	1.3391129370000001
1CDX3_16	23	1CDX3_3221	1CD_mS	0.398145349	0.035437735	0.16697522199999998	0.049614569000000004	0.473991482	367251	0.5868017329999999	0.287593961	1	2.239051914	0.267222203	0.644201704	1909.0	late-S/G2	0.07731377	0.84812817	22117922.14	1.103243446
1CDX3_17	23	1CDX3_3221	1CD_mS	0.394173978	0.031043479	0.20938953	0.062946972	0.302994024	314058	0.439339214	0.37860479999999996	1	2.2400548369999997	0.535209466	1.016119665	1684.0	late-S/G2	0.07055113	0.8340426679999999	28049303.49	1.286588931
1CDX3_21	23	1CDX3_3221	1CD_mS	0.375736303	0.011527552	0.149239504	0.076455679	0.305514636	57602	0.49133691	0.235225662	1	2.335719385	0.94753258	1.469485283	1367.0	late-S/G2	0.078896605	0.79533179	29074858.02	1.3341180559999999
1CDX3_22	23	1CDX3_3221	1CD_mS	0.37131814399999996	0.02914254	0.233421755	0.063806355	0.40912400299999996	306004	0.40786832700000003	0.298788067	1	2.539938157	0.707446507	0.584962501	1114.0	early-S	0.10642251900000001	0.752340034	25398047.28	1.262792798
